Fecha;NroInscripcion;Matricula;Tpcm;SnkComerciante;Agrupacion;Acto;Libro;Tipo Documento;SnkActo
29/01/2018;6127;268370;1;12676;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
29/01/2018;6128;607445;1;6439;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6129;607445;1;6439;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6130;582254;1;13827;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6131;436390;12;27346;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
29/01/2018;6132;366435;12;26966;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
29/01/2018;6133;607447;1;28223;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6134;607447;1;28223;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6135;607545;12;10308;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
29/01/2018;6136;607545;12;10308;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6137;193816;1;20941;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
29/01/2018;6138;335952;1;1106;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6139;366435;12;26966;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6140;557050;1;22639;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6141;557050;1;22639;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6142;530537;1;25922;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6143;517662;1;28592;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
29/01/2018;6144;586695;1;25459;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6145;586695;1;25459;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6146;497067;1;205;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6147;607450;1;18935;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6148;503589;1;17521;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
29/01/2018;6149;607451;1;23427;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6150;607450;1;18935;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6151;607451;1;23427;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6152;634733;97;4615;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6153;496563;12;16425;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6154;607550;12;26816;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
29/01/2018;6155;607551;12;18896;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
29/01/2018;6156;607549;1;23225;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6157;607453;1;22382;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6158;607453;1;22382;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6159;603871;1;8628;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6160;586222;1;24657;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6161;607555;1;24065;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6162;468314;1;28955;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6163;468314;1;28955;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6164;600095;1;17238;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6165;607452;1;5879;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6166;607452;1;5879;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6167;607455;1;22106;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6168;607455;1;22106;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6169;538779;12;9503;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;ACTA;48
29/01/2018;6170;634733;97;4615;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6171;607557;1;12494;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6172;437693;12;8925;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6173;607457;1;23816;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6174;607457;1;23816;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6175;556539;12;22937;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6176;634189;98;13729;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
29/01/2018;6177;506947;1;490;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6178;322763;1;666;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
29/01/2018;6179;322763;1;666;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
29/01/2018;6180;607559;12;3232;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
29/01/2018;6181;576018;12;16437;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
29/01/2018;6182;413583;12;26016;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6183;607562;12;17649;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
29/01/2018;6184;533831;1;12142;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6185;533831;1;12142;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6186;607563;12;1412;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
29/01/2018;6187;607459;1;5454;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6188;607459;1;5454;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6189;607319;1;4848;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6190;607319;1;4848;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6191;607416;1;19576;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
29/01/2018;6192;607416;1;19576;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
29/01/2018;6193;607460;1;28966;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6194;607564;12;2205;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
29/01/2018;6195;318239;1;12433;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6196;607460;1;28966;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6197;501248;1;27476;OTROS ACTOS;14 - REVOCATORIA DE REGISTRO Y RESOLUCION;15 - DE LOS MATRICULADOS;RESOLUCIÓN;245
29/01/2018;6198;586492;12;19283;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6199;586492;12;19283;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;DOCUMENTO PRIVADO;48
29/01/2018;6200;486923;1;24111;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6201;607461;1;9173;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6202;607461;1;9173;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6203;585719;1;5531;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6204;440681;1;9079;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6205;440681;1;9079;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6206;607464;1;15100;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6207;607567;12;15969;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
29/01/2018;6208;607464;1;15100;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6209;595618;1;27182;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6210;595618;1;27182;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6211;607570;1;17577;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6212;607570;1;17577;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6213;594646;12;16933;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
29/01/2018;6214;594646;12;16933;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
29/01/2018;6215;383114;12;15758;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6216;432610;1;28363;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
29/01/2018;6217;343381;1;11516;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6218;343381;1;11516;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6219;519848;1;14355;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6220;519848;1;14355;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6221;573968;1;27941;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6222;210184;3;18884;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;ACTA;48
29/01/2018;6223;607467;1;27664;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6224;607467;1;27664;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6225;607573;12;8343;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
29/01/2018;6226;607573;12;8343;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6227;545532;1;29428;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6228;545532;1;29428;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6229;456241;12;20311;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
29/01/2018;6230;607466;1;28175;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6231;415658;1;25422;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6232;607466;1;28175;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6233;418653;12;9707;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6234;607576;12;10569;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
29/01/2018;6235;571196;12;5044;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;ACTA;48
29/01/2018;6236;607470;1;22489;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6237;607470;1;22489;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6238;607579;12;22829;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
29/01/2018;6239;570315;1;12575;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
29/01/2018;6240;570315;1;12575;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
29/01/2018;6241;607580;12;6286;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
29/01/2018;6242;607580;12;6286;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6243;607471;1;21112;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6244;607471;1;21112;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6245;572185;1;24172;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
29/01/2018;6246;607230;1;22170;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6247;607230;1;22170;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6248;607503;1;1788;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6249;607503;1;1788;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6250;607474;1;29786;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6251;607474;1;29786;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6252;607583;12;15112;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
29/01/2018;6253;607583;12;15112;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6254;451956;12;15052;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6255;607472;1;13391;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6256;451956;12;15052;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;ACTA;48
29/01/2018;6257;607472;1;13391;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6258;602384;12;15670;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
29/01/2018;6259;602384;12;15670;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
29/01/2018;6260;129155;1;21939;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6261;129155;1;21939;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
29/01/2018;6262;377606;12;6326;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
29/01/2018;6263;377606;12;6326;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
29/01/2018;6264;607586;1;16084;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6265;293788;1;4429;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
29/01/2018;6266;606395;12;9023;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6267;607587;12;6558;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
29/01/2018;6268;536273;1;22353;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
29/01/2018;6269;607481;1;13839;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6270;607481;1;13839;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6271;607486;1;21168;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6272;607486;1;21168;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6273;467853;1;21513;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
29/01/2018;6274;532314;12;12104;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
29/01/2018;6275;607492;1;12227;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
29/01/2018;6276;607492;1;12227;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
29/01/2018;6277;607479;1;5526;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
